PurchaseID,UserID,ProductID,Category,SubCategory,Quantity,UnitPrice,PurchaseDate,State,PaymentMethod,Cost,Region,Quarter
331604,514096,Cat-Sub-417,Detergent,Laundry,3,46.87783008,6/3/2023,Rhode Island,Gift Card,106.3337094,East,2023Q2
119179,110907,Cat-Sub-580,Food,Dry,5,78.56877708,6/4/2023,New Mexico,Credit Card,181.430822,North,2023Q1
892961,764057,Cat-Sub-7265,Detergent,Cleaning,1,43.63526758,6/5/2023,Arizona,Cash,87.59561945,East,2023Q2
870990,870501,Cat-Sub-9870,Toys,Electronic,1,43.95885796,6/5/2023,South Carolina,Cash,85.57396552,North,2023Q1
995190,451943,Cat-Sub-9740,Beauty,Perfume,2,42.69982373,6/5/2023,New Jersey,Gift Card,87.27936429,South,2023Q1
675869,712790,Cat-Sub-6269,Food,Dry,2,83.77855003,6/6/2023,North Carolina,Cash,45.14227144,North,2023Q2
409528,194746,Cat-Sub-3506,Detergent,Dishwashing,3,17.32850727,6/7/2023,California,Gift Card,13.80870579,North,2023Q3
491623,399524,Cat-Sub-4655,Detergent,Dishwashing,3,44.78820755,6/8/2023,Idaho,Gift Card,67.22921573,West,2023Q2
250102,162038,Cat-Sub-7785,Beauty,Cosmetic,2,45.51731945,6/8/2023,Florida,Gift Card,68.61218487,East,2023Q3
826064,838906,Cat-Sub-3129,Food,Fresh,5,47.3636674,6/8/2023,Utah,PayPal,69.73956226,West,2023Q1
697928,959077,Cat-Sub-7934,Toys,Educational,3,46.01144115,6/8/2023,Louisiana,Credit Card,68.95757403,West,2023Q3
654858,486099,Cat-Sub-2131,Beauty,Perfume,1,40.11883843,6/9/2023,North Carolina,Gift Card,19.07087613,South,2023Q3
310227,263040,Cat-Sub-7425,Beauty,Cosmetic,6,36.59758576,6/10/2023,Colorado,Credit Card,85.96632478,West,2023Q1
982971,743578,Cat-Sub-8330,Detergent,Laundry,4,38.29508499,6/10/2023,Maine,Gift Card,86.22028502,East,2023Q1
22030,634604,Cat-Sub-6976,Beauty,Cosmetic,2,41.75370365,6/11/2023,Colorado,Credit Card,67.74492483,West,2023Q1
364121,769948,Cat-Sub-309,Beauty,Electronics,2,46.21979329,6/11/2023,West Virginia,Cash,66.04633164,South,2023Q3
870869,516760,Cat-Sub-597,Food,Fresh,2,43.65000171,6/11/2023,Utah,Gift Card,67.7439228,North,2023Q2
747354,226421,Cat-Sub-4795,Beauty,Perfume,2,45.26135078,6/11/2023,Maine,Credit Card,67.07826356,South,2023Q3
312158,712790,Cat-Sub-5964,Beauty,Electronics,2,42.67250896,6/11/2023,Delaware,Cash,65.07552025,East,2023Q3
198123,478650,Cat-Sub-3120,Detergent,Dishwashing,3,43.91921119,6/11/2023,Maryland,Gift Card,68.74778132,East,2023Q2
754934,924855,Cat-Sub-6268,Toys,Educational,1,43.67431802,6/11/2023,Illinois,Cash,65.0913878,East,2023Q1
270818,883251,Cat-Sub-2511,Food,Fresh,4,35.51087564,6/12/2023,New Mexico,PayPal,48.97974755,South,2023Q3
248837,843465,Cat-Sub-6672,Detergent,Laundry,3,36.72973489,6/12/2023,Alabama,Cash,49.00435969,South,2023Q2
448322,986313,Cat-Sub-397,Detergent,Cleaning,4,36.40903031,6/12/2023,Missouri,Credit Card,48.43729552,East,2023Q3
490435,297163,Cat-Sub-491,Toys,Creative,4,8.027708628,6/13/2023,Wyoming,Gift Card,24.4402211,West,2023Q1
327547,743578,Cat-Sub-5862,Detergent,Laundry,4,56.53293829,6/14/2023,Hawaii,Gift Card,74.98673552,South,2023Q2
148507,142167,Cat-Sub-7571,Toys,Outdoor,4,59.81649557,6/14/2023,Texas,Cash,75.12903514,North,2023Q1
731210,444928,Cat-Sub-5272,Beauty,Electronics,4,57.8447248,6/14/2023,Delaware,PayPal,75.54716668,East,2023Q2
962509,567485,Cat-Sub-1607,Beauty,Electronics,4,56.5875979,6/14/2023,Texas,Gift Card,74.83479284,West,2023Q3
936463,949560,Cat-Sub-3886,Food,Fresh,3,57.74784394,6/14/2023,North Carolina,Gift Card,74.72533967,South,2023Q2
903256,757456,Cat-Sub-3932,Toys,Educational,3,46.12961789,6/15/2023,Maine,PayPal,91.94390425,West,2023Q1
486951,426725,Cat-Sub-7359,Toys,Outdoor,3,46.13911411,6/15/2023,Wyoming,PayPal,90.87694802,West,2023Q3
33066,903301,Cat-Sub-580,Food,Fresh,3,48.06533477,6/15/2023,Iowa,PayPal,90.01673722,North,2023Q2
536324,734429,Cat-Sub-2323,Beauty,Cosmetic,3,47.56690007,6/15/2023,California,Gift Card,92.36512922,South,2023Q2
292516,50246,Cat-Sub-7499,Beauty,Cosmetic,2,29.5680278,6/16/2023,Maine,Gift Card,40.1419385,South,2023Q3
137962,838906,Cat-Sub-2062,Toys,Electronic,2,31.01350775,6/16/2023,Colorado,Credit Card,41.55460947,South,2023Q1
217832,626369,Cat-Sub-4219,Detergent,Laundry,3,31.07189797,6/16/2023,Utah,Credit Card,39.62927533,South,2023Q3
384487,486099,Cat-Sub-8378,Food,Fresh,5,31.64697073,6/16/2023,Washington,Credit Card,39.57666478,East,2023Q3
862506,989493,Cat-Sub-5299,Beauty,Cosmetic,1,29.84486706,6/16/2023,Alabama,Gift Card,39.57606072,South,2023Q3
787280,989493,Cat-Sub-8235,Food,Dry,2,30.26261872,6/16/2023,New Jersey,Cash,39.97571878,North,2023Q2
376592,481595,Cat-Sub-2671,Detergent,Laundry,4,28.7635659,6/16/2023,Massachusetts,Gift Card,39.60130951,North,2023Q3
318205,626369,Cat-Sub-1790,Beauty,Perfume,3,56.06140356,6/17/2023,Colorado,Cash,51.49594056,West,2023Q2
856933,239337,Cat-Sub-2781,Food,Dry,3,56.37526225,6/17/2023,Utah,Gift Card,51.3723792,North,2023Q1
756313,485613,Cat-Sub-6810,Food,Dry,3,83.01239677,6/18/2023,South Carolina,Gift Card,79.26798251,West,2023Q3
311119,239337,Cat-Sub-1833,Beauty,Electronics,3,81.3888044,6/18/2023,Utah,PayPal,79.60601872,West,2023Q3
543664,696731,Cat-Sub-326,Detergent,Cleaning,2,81.8275688,6/18/2023,Texas,Gift Card,78.25934448,East,2023Q3
664986,910039,Cat-Sub-3500,Beauty,Perfume,2,79.37247343,6/18/2023,Wisconsin,Cash,77.42332755,East,2023Q1
14463,883251,Cat-Sub-5881,Detergent,Laundry,3,82.07761127,6/18/2023,Tennessee,Gift Card,78.36201061,South,2023Q2
601218,533722,Cat-Sub-9117,Food,Fresh,3,47.44966104,6/19/2023,Wisconsin,Gift Card,80.9365785,North,2023Q2
856271,982295,Cat-Sub-6410,Detergent,Dishwashing,3,44.90779249,6/19/2023,Louisiana,PayPal,79.99303922,South,2023Q3
559900,288188,Cat-Sub-6746,Toys,Electronic,2,45.98141301,6/19/2023,New Mexico,Cash,80.81263327,South,2023Q2
269824,342939,Cat-Sub-3389,Detergent,Cleaning,4,46.5050942,6/19/2023,California,PayPal,79.60111739,South,2023Q1
744405,452918,Cat-Sub-5346,Detergent,Dishwashing,5,47.33438625,6/19/2023,Michigan,PayPal,79.15306436,East,2023Q2
953817,843366,Cat-Sub-2996,Toys,Electronic,4,46.07815778,6/20/2023,North Dakota,Gift Card,58.60087536,West,2023Q2
821045,171752,Cat-Sub-6845,Beauty,Electronics,1,46.60391404,6/20/2023,Illinois,Gift Card,60.93275809,South,2023Q3
6736,837396,Cat-Sub-8005,Detergent,Dishwashing,2,44.95079758,6/20/2023,Texas,PayPal,60.65932084,North,2023Q1
444417,444928,Cat-Sub-7129,Food,Fresh,3,44.36779053,6/20/2023,Montana,PayPal,60.69522248,East,2023Q2
3568,911588,Cat-Sub-1065,Toys,Educational,5,44.73278289,6/20/2023,Michigan,PayPal,60.07622925,East,2023Q2
988573,434549,Cat-Sub-9338,Beauty,Cosmetic,3,45.84996501,6/20/2023,Montana,Credit Card,59.96478883,South,2023Q2
245469,87681,Cat-Sub-2265,Beauty,Electronics,2,46.23894374,6/20/2023,New York,PayPal,59.76997649,South,2023Q1
500026,818435,Cat-Sub-8317,Food,Fresh,3,43.60786351,6/20/2023,Michigan,Cash,59.40386043,South,2023Q1
402927,456887,Cat-Sub-882,Beauty,Cosmetic,2,45.65047201,6/20/2023,Nevada,Credit Card,60.4160535,West,2023Q3
943512,799385,Cat-Sub-5733,Food,Fresh,2,47.32812126,6/20/2023,South Dakota,Gift Card,60.19236413,North,2023Q2
376940,376121,Cat-Sub-2550,Toys,Educational,2,45.20507061,6/20/2023,Ohio,Credit Card,58.5521739,East,2023Q2
234430,523560,Cat-Sub-2629,Detergent,Cleaning,1,45.57273358,6/20/2023,Maine,Credit Card,60.12741258,North,2023Q1
821933,452918,Cat-Sub-9444,Beauty,Perfume,2,46.96813013,6/20/2023,North Dakota,PayPal,60.20878079,North,2023Q1
395003,50246,Cat-Sub-6938,Toys,Electronic,1,47.70977784,6/20/2023,California,Cash,59.58134215,South,2023Q2
663761,263040,Cat-Sub-8584,Beauty,Perfume,3,47.50161323,6/20/2023,South Carolina,Credit Card,59.15376638,East,2023Q2
431967,452918,Cat-Sub-3261,Detergent,Cleaning,3,45.86429149,6/20/2023,Mississippi,Gift Card,58.20904396,North,2023Q2
367395,444928,Cat-Sub-3121,Food,Dry,3,44.60795663,6/20/2023,Tennessee,Credit Card,59.86400214,North,2023Q1
760393,226421,Cat-Sub-4685,Beauty,Perfume,1,46.63379715,6/20/2023,Missouri,PayPal,59.47406069,North,2023Q1
729180,162038,Cat-Sub-662,Toys,Creative,4,45.06824141,6/20/2023,Arkansas,Gift Card,58.57622427,South,2023Q2
574228,342939,Cat-Sub-1679,Detergent,Dishwashing,3,47.97114539,6/20/2023,New Jersey,Gift Card,62.44861731,East,2023Q1
52911,533722,Cat-Sub-8832,Detergent,Dishwashing,5,45.4700149,6/20/2023,Maryland,Credit Card,59.63308195,North,2023Q2
733951,870116,Cat-Sub-1374,Toys,Outdoor,2,46.74612634,6/20/2023,Maine,Cash,60.75530998,West,2023Q3
210570,50246,Cat-Sub-8286,Beauty,Perfume,2,44.62003231,6/20/2023,Maine,Cash,60.54124872,West,2023Q3
598420,197667,Cat-Sub-6157,Food,Fresh,4,46.36223845,6/20/2023,Ohio,Cash,57.05631457,North,2023Q3
531849,685189,Cat-Sub-4545,Food,Dry,3,46.15032464,6/20/2023,Delaware,PayPal,59.07220292,North,2023Q2
528085,532547,Cat-Sub-7474,Detergent,Dishwashing,2,46.51068534,6/20/2023,Arizona,Cash,59.9031848,West,2023Q2
839579,68347,Cat-Sub-8104,Food,Dry,2,43.90409422,6/20/2023,Maryland,Cash,58.25490903,East,2023Q2
192843,466347,Cat-Sub-1143,Detergent,Dishwashing,3,45.72628344,6/20/2023,Maine,Gift Card,61.19055019,East,2023Q3
393588,504277,Cat-Sub-3251,Beauty,Electronics,3,45.32797442,6/20/2023,New Mexico,Gift Card,59.426586,West,2023Q1
831571,671215,Cat-Sub-7837,Food,Fresh,2,46.079514,6/20/2023,Arizona,Cash,58.56733915,South,2023Q2
521592,457252,Cat-Sub-5822,Toys,Educational,1,47.38068047,6/20/2023,Michigan,Gift Card,61.28008585,West,2023Q2
132777,938517,Cat-Sub-2789,Food,Dry,2,44.59786975,6/20/2023,Idaho,Cash,58.4255099,East,2023Q2
174924,129288,Cat-Sub-872,Food,Dry,2,48.27965277,6/20/2023,Rhode Island,Gift Card,59.95994927,South,2023Q1
813259,68347,Cat-Sub-7564,Detergent,Laundry,2,45.1238933,6/20/2023,Arkansas,Cash,59.84401325,West,2023Q3
732460,428799,Cat-Sub-5171,Food,Dry,2,46.22625556,6/20/2023,California,Cash,59.36657021,East,2023Q1
133186,408848,Cat-Sub-717,Food,Fresh,3,47.14527926,6/20/2023,Arkansas,Credit Card,60.89409911,North,2023Q2
262773,500415,Cat-Sub-6309,Beauty,Perfume,1,44.61158004,6/20/2023,Pennsylvania,PayPal,59.84560081,East,2023Q3
338823,347858,Cat-Sub-4688,Detergent,Laundry,1,45.06373276,6/20/2023,Massachusetts,Cash,59.7331459,South,2023Q1
352327,519357,Cat-Sub-1428,Beauty,Perfume,4,46.78174385,6/20/2023,Illinois,Gift Card,60.3691594,North,2023Q3
519837,723510,Cat-Sub-6123,Detergent,Cleaning,4,45.5423524,6/20/2023,New Hampshire,PayPal,61.21905274,South,2023Q3
134358,523560,Cat-Sub-519,Beauty,Perfume,2,45.74133793,6/20/2023,Virginia,Credit Card,62.0279403,South,2023Q1
435077,443285,Cat-Sub-8609,Food,Dry,2,44.98719613,6/20/2023,Rhode Island,Credit Card,60.72025754,South,2023Q3
946687,614499,Cat-Sub-6392,Food,Dry,2,45.13811822,6/20/2023,Colorado,Credit Card,58.67997159,South,2023Q2
622989,347858,Cat-Sub-6336,Toys,Educational,2,45.87834977,6/20/2023,Pennsylvania,Credit Card,60.7839911,East,2023Q3
341958,712790,Cat-Sub-1969,Toys,Creative,2,43.2333266,6/20/2023,Wyoming,PayPal,61.83430963,North,2023Q2
598252,139149,Cat-Sub-6212,Detergent,Cleaning,3,45.08222075,6/20/2023,Missouri,PayPal,59.62887585,South,2023Q1
512548,68347,Cat-Sub-236,Food,Dry,3,46.35217964,6/20/2023,Washington,Credit Card,60.4947671,West,2023Q1
685247,748134,Cat-Sub-8042,Food,Fresh,2,45.11325839,6/20/2023,Tennessee,Cash,59.84784215,West,2023Q1
603052,504277,Cat-Sub-3701,Beauty,Cosmetic,4,46.03919741,6/20/2023,Tennessee,Credit Card,59.16649897,West,2023Q2
864168,685189,Cat-Sub-7279,Beauty,Cosmetic,3,43.9691555,6/20/2023,Maine,Gift Card,61.34170333,North,2023Q1
986708,466347,Cat-Sub-5149,Toys,Outdoor,3,52.8482783,6/21/2023,Mississippi,PayPal,137.8404553,East,2023Q2
457902,493744,Cat-Sub-4276,Food,Fresh,4,48.20114183,6/22/2023,Colorado,Credit Card,55.24861843,South,2023Q3
667570,347062,Cat-Sub-3690,Beauty,Perfume,5,48.8772542,6/22/2023,Massachusetts,Gift Card,55.71670947,South,2023Q1
448531,764057,Cat-Sub-9145,Food,Dry,1,65.41039487,6/23/2023,Arkansas,Gift Card,39.53995763,South,2023Q2
555514,263040,Cat-Sub-8757,Beauty,Perfume,1,65.46115874,6/23/2023,Minnesota,PayPal,39.19978447,North,2023Q1
953702,870116,Cat-Sub-4901,Toys,Electronic,2,64.46843678,6/23/2023,North Carolina,Cash,41.5237513,South,2023Q3
128981,658128,Cat-Sub-6605,Toys,Electronic,1,63.83797817,6/23/2023,Colorado,Credit Card,40.86293109,East,2023Q1
683537,979854,Cat-Sub-1154,Beauty,Cosmetic,1,66.00757061,6/23/2023,Kansas,Credit Card,40.43294089,West,2023Q3
650196,273146,Cat-Sub-4964,Toys,Outdoor,4,64.85598846,6/23/2023,Nebraska,Credit Card,41.56770547,North,2023Q2
939253,909473,Cat-Sub-1057,Toys,Outdoor,1,86.21420561,6/24/2023,Louisiana,Cash,60.74046602,West,2023Q3
166663,904142,Cat-Sub-3334,Beauty,Electronics,2,84.49611511,6/24/2023,Alabama,Gift Card,60.60324758,South,2023Q2
476832,567485,Cat-Sub-2800,Toys,Creative,3,66.4029235,6/25/2023,Wisconsin,Cash,78.13931401,East,2023Q1
257983,813423,Cat-Sub-3302,Food,Fresh,3,67.14975898,6/25/2023,Georgia,Gift Card,77.88759974,West,2023Q3
990322,629295,Cat-Sub-2070,Beauty,Perfume,4,66.13372295,6/25/2023,Maryland,Gift Card,77.0276769,East,2023Q2
713495,143455,Cat-Sub-2784,Beauty,Electronics,4,65.12007389,6/26/2023,Hawaii,Gift Card,166.1360093,South,2023Q2
520196,8233,Cat-Sub-1897,Food,Dry,6,65.06927712,6/26/2023,Iowa,Credit Card,164.2640439,East,2023Q3
171253,263040,Cat-Sub-9289,Beauty,Perfume,3,49.1731495,6/27/2023,Louisiana,PayPal,44.91126756,East,2023Q3
101450,555700,Cat-Sub-2250,Food,Fresh,2,51.00189555,6/27/2023,West Virginia,Gift Card,42.93858679,West,2023Q3
305860,748134,Cat-Sub-7111,Toys,Outdoor,3,51.3722054,6/27/2023,Nebraska,Credit Card,44.50550432,West,2023Q2
351845,400482,Cat-Sub-6112,Beauty,Perfume,2,50.55014635,6/27/2023,Iowa,Gift Card,45.53429665,West,2023Q1
489161,723510,Cat-Sub-6383,Toys,Creative,4,49.00290929,6/28/2023,Florida,Credit Card,54.70123323,West,2023Q2
698261,926641,Cat-Sub-1680,Toys,Outdoor,1,51.33103327,6/28/2023,Maine,Gift Card,55.29405203,South,2023Q1
150198,843465,Cat-Sub-2881,Toys,Creative,1,49.99687678,6/28/2023,Kansas,Cash,54.72610005,West,2023Q3
718303,248772,Cat-Sub-5516,Toys,Electronic,2,49.4818375,6/28/2023,Mississippi,PayPal,53.75582297,West,2023Q1
221282,614499,Cat-Sub-435,Food,Fresh,3,51.02955058,6/28/2023,Colorado,Credit Card,55.74187373,North,2023Q3
881296,896022,Cat-Sub-9808,Detergent,Cleaning,1,50.89637477,6/29/2023,Rhode Island,Credit Card,49.54745195,North,2023Q1
388280,533722,Cat-Sub-2376,Toys,Outdoor,2,51.14727361,6/29/2023,Louisiana,Cash,51.13024179,South,2023Q2
250935,813609,Cat-Sub-9625,Beauty,Electronics,2,51.25000581,6/29/2023,West Virginia,Cash,47.70767278,West,2023Q2
407706,2027,Cat-Sub-4293,Beauty,Electronics,1,49.35693445,6/29/2023,Florida,PayPal,50.67386894,South,2023Q2
317384,979854,Cat-Sub-5051,Detergent,Dishwashing,2,48.74460466,6/29/2023,Ohio,Cash,48.57126514,West,2023Q3
522935,935073,Cat-Sub-2742,Toys,Electronic,1,40.42459804,6/30/2023,New Mexico,Gift Card,50.41187231,West,2023Q2
185991,8233,Cat-Sub-9357,Beauty,Perfume,2,40.06789193,6/30/2023,Nevada,Credit Card,49.40860924,West,2023Q1
711593,808999,Cat-Sub-7108,Detergent,Laundry,3,42.32882028,6/30/2023,Pennsylvania,PayPal,50.43120719,East,2023Q2
616142,8233,Cat-Sub-764,Beauty,Cosmetic,2,39.55432655,6/30/2023,Wyoming,PayPal,48.81334042,East,2023Q1
224047,217941,Cat-Sub-5339,Beauty,Cosmetic,2,38.06508606,7/1/2023,South Carolina,PayPal,54.03440523,East,2023Q1
398961,614499,Cat-Sub-6358,Food,Fresh,4,35.89450834,7/1/2023,Idaho,Cash,52.23484215,South,2023Q1
274117,251619,Cat-Sub-1477,Food,Dry,4,37.25214408,7/1/2023,Missouri,Credit Card,50.96704421,West,2023Q3
208405,722197,Cat-Sub-2164,Detergent,Dishwashing,2,36.0639859,7/1/2023,West Virginia,Gift Card,53.85902595,North,2023Q2
894296,979854,Cat-Sub-5048,Toys,Outdoor,1,78.56222177,7/2/2023,North Dakota,PayPal,38.78504811,South,2023Q1
395264,270327,Cat-Sub-3211,Detergent,Cleaning,3,56.11247231,7/3/2023,Minnesota,Cash,55.94983144,North,2023Q3
736919,675802,Cat-Sub-1890,Beauty,Cosmetic,2,54.40834517,7/3/2023,Pennsylvania,Cash,57.86652324,East,2023Q3
350972,452504,Cat-Sub-6751,Beauty,Cosmetic,4,57.16321427,7/3/2023,Arkansas,Cash,54.74570398,South,2023Q1
888682,926641,Cat-Sub-9432,Detergent,Cleaning,4,70.26772717,7/4/2023,New Hampshire,PayPal,129.1446324,North,2023Q1
607438,239337,Cat-Sub-2485,Detergent,Dishwashing,2,71.63342313,7/4/2023,Colorado,Cash,130.0377809,South,2023Q2
225775,485613,Cat-Sub-7300,Detergent,Laundry,2,73.58489647,7/5/2023,Wyoming,Credit Card,69.45646191,East,2023Q3
576713,273146,Cat-Sub-6668,Toys,Creative,3,72.53546848,7/5/2023,Georgia,PayPal,71.48986827,East,2023Q2
683415,452918,Cat-Sub-6809,Toys,Educational,3,73.50688513,7/5/2023,New Hampshire,Gift Card,69.70776426,North,2023Q3
253927,236050,Cat-Sub-5436,Beauty,Cosmetic,2,72.03533687,7/5/2023,Nebraska,Gift Card,71.15880045,West,2023Q3
280724,39595,Cat-Sub-1458,Toys,Outdoor,3,73.93105553,7/5/2023,New York,Credit Card,73.26633201,East,2023Q3
528883,837396,Cat-Sub-7951,Food,Fresh,2,72.30834347,7/5/2023,Pennsylvania,Gift Card,71.60824751,East,2023Q2
763660,614499,Cat-Sub-5519,Toys,Outdoor,1,53.41427247,7/6/2023,North Carolina,Credit Card,73.25795939,East,2023Q1
619432,232959,Cat-Sub-5037,Food,Dry,3,52.20289115,7/6/2023,Minnesota,PayPal,73.19301518,North,2023Q1
549782,902543,Cat-Sub-598,Food,Dry,2,51.73770782,7/6/2023,South Dakota,PayPal,71.55433711,North,2023Q1
450035,634604,Cat-Sub-5412,Beauty,Cosmetic,2,51.3605678,7/6/2023,California,PayPal,72.00967726,West,2023Q2
36496,408848,Cat-Sub-572,Toys,Educational,3,51.99867227,7/7/2023,Delaware,Credit Card,58.19015156,East,2023Q2
245805,410190,Cat-Sub-5082,Detergent,Dishwashing,4,51.27340391,7/7/2023,Georgia,PayPal,55.06302184,North,2023Q2
516643,248772,Cat-Sub-3067,Toys,Creative,3,52.76584256,7/7/2023,Illinois,Cash,57.07157102,South,2023Q1
34052,634604,Cat-Sub-5170,Food,Dry,6,50.17648416,7/7/2023,Georgia,PayPal,57.06972647,South,2023Q3
500235,452918,Cat-Sub-1450,Food,Fresh,4,50.39859205,7/7/2023,Illinois,Credit Card,57.08783325,South,2023Q3
448815,456887,Cat-Sub-7072,Detergent,Laundry,5,71.97145961,7/8/2023,Missouri,Cash,73.80135745,North,2023Q3
425291,799385,Cat-Sub-3643,Food,Dry,4,73.30346668,7/8/2023,Utah,PayPal,74.0074348,North,2023Q3
354916,428799,Cat-Sub-189,Food,Fresh,3,71.28055602,7/8/2023,Michigan,Gift Card,75.49259555,West,2023Q3
796156,537817,Cat-Sub-2781,Beauty,Perfume,4,72.39963865,7/8/2023,Kansas,PayPal,72.82752199,South,2023Q3
657937,348915,Cat-Sub-1124,Detergent,Cleaning,2,79.66125921,7/9/2023,South Dakota,Gift Card,71.49235249,North,2023Q1
80721,883251,Cat-Sub-4937,Detergent,Dishwashing,2,80.38810058,7/9/2023,Missouri,PayPal,70.41813752,East,2023Q1
168494,162038,Cat-Sub-448,Beauty,Perfume,1,79.36567847,7/9/2023,Maine,Gift Card,68.88572105,East,2023Q3
487074,451943,Cat-Sub-7266,Detergent,Dishwashing,3,79.96705429,7/9/2023,Kentucky,Gift Card,70.7506527,South,2023Q3
419778,279944,Cat-Sub-9023,Beauty,Perfume,2,79.33581151,7/9/2023,Kansas,Gift Card,69.66168947,North,2023Q2
617701,639850,Cat-Sub-8607,Toys,Creative,3,54.51193067,7/10/2023,North Carolina,PayPal,90.95504744,North,2023Q3
108434,843366,Cat-Sub-2486,Detergent,Laundry,5,55.0121072,7/10/2023,New Hampshire,Cash,92.18733206,North,2023Q1
279394,87681,Cat-Sub-7552,Food,Dry,3,54.86749257,7/10/2023,Rhode Island,PayPal,91.31715389,South,2023Q1
770388,903301,Cat-Sub-1090,Toys,Outdoor,4,56.94384888,7/10/2023,North Dakota,Gift Card,91.45273124,East,2023Q1
504477,504277,Cat-Sub-3559,Food,Fresh,5,30.9111742,7/11/2023,North Dakota,PayPal,36.10333655,East,2023Q3
430246,426725,Cat-Sub-9200,Detergent,Cleaning,6,89.88691695,7/12/2023,Arizona,Credit Card,163.9030373,West,2023Q3
838413,914532,Cat-Sub-7254,Beauty,Perfume,4,86.98887957,7/12/2023,Connecticut,Gift Card,165.0052636,North,2023Q1
877154,50246,Cat-Sub-432,Beauty,Perfume,6,90.28927626,7/12/2023,Massachusetts,PayPal,164.3130716,South,2023Q1
709530,500415,Cat-Sub-1595,Detergent,Dishwashing,4,88.72477333,7/12/2023,New York,PayPal,166.4597803,West,2023Q1
894683,297163,Cat-Sub-717,Toys,Electronic,1,63.08733916,7/13/2023,California,Gift Card,70.91999452,East,2023Q1
700341,4452,Cat-Sub-8026,Toys,Electronic,2,62.63794968,7/13/2023,Ohio,Credit Card,72.02193123,North,2023Q3
762542,555700,Cat-Sub-2935,Food,Fresh,2,61.6868038,7/13/2023,Rhode Island,PayPal,72.59586542,South,2023Q1
2592,712790,Cat-Sub-763,Detergent,Dishwashing,4,52.95545934,7/14/2023,Pennsylvania,Gift Card,53.48487941,East,2023Q2
338779,59795,Cat-Sub-7435,Detergent,Cleaning,4,54.12225895,7/14/2023,Florida,Gift Card,51.68479618,East,2023Q2
93097,294064,Cat-Sub-2669,Detergent,Dishwashing,4,53.58593987,7/14/2023,Wisconsin,Gift Card,52.46537915,East,2023Q2
523764,514964,Cat-Sub-4260,Beauty,Cosmetic,1,49.15639031,7/15/2023,Rhode Island,Cash,12.6029254,East,2023Q1
305779,7761,Cat-Sub-5864,Detergent,Cleaning,2,55.5523544,7/16/2023,Michigan,Gift Card,34.56421935,West,2023Q3
407640,949560,Cat-Sub-628,Detergent,Cleaning,4,54.54640249,7/16/2023,Illinois,Credit Card,32.22384388,North,2023Q1
912919,982295,Cat-Sub-1450,Food,Fresh,3,54.88190133,7/16/2023,Arkansas,Cash,33.65265024,East,2023Q3
862168,986313,Cat-Sub-4778,Detergent,Cleaning,2,55.19055049,7/16/2023,Arkansas,Credit Card,33.13284052,West,2023Q3
940830,924855,Cat-Sub-9788,Detergent,Cleaning,3,49.55795697,7/17/2023,Maryland,Cash,48.72456339,North,2023Q3
993530,88799,Cat-Sub-139,Food,Fresh,2,50.5763606,7/17/2023,North Dakota,Cash,46.6097411,West,2023Q2
135481,252749,Cat-Sub-7479,Beauty,Electronics,4,50.51519913,7/17/2023,Arkansas,Credit Card,46.8622529,West,2023Q3
958822,924855,Cat-Sub-4803,Detergent,Cleaning,4,50.55363963,7/17/2023,New Mexico,Gift Card,48.30143229,West,2023Q3
578798,236050,Cat-Sub-1265,Beauty,Electronics,1,39.94665012,7/18/2023,New Jersey,Cash,40.54361061,North,2023Q1
252805,757456,Cat-Sub-5937,Beauty,Cosmetic,2,40.65469065,7/18/2023,Delaware,Gift Card,40.74018332,North,2023Q3
905704,883251,Cat-Sub-9613,Toys,Electronic,3,38.54497836,7/18/2023,Pennsylvania,PayPal,42.04714151,East,2023Q3
285245,843465,Cat-Sub-7448,Food,Dry,2,38.51235755,7/18/2023,North Carolina,Cash,41.30647398,North,2023Q3
592461,764057,Cat-Sub-245,Food,Dry,2,40.39117537,7/18/2023,Idaho,Cash,42.5387605,West,2023Q1
402208,870501,Cat-Sub-8324,Beauty,Electronics,4,40.37073367,7/18/2023,Iowa,Cash,42.26718602,West,2023Q1
45818,685385,Cat-Sub-772,Food,Fresh,1,45.54998496,7/19/2023,Georgia,PayPal,50.16320877,East,2023Q3
903849,273002,Cat-Sub-5525,Detergent,Cleaning,3,42.80963457,7/19/2023,Delaware,PayPal,50.50713802,East,2023Q2
119960,428799,Cat-Sub-9602,Toys,Educational,4,51.88934057,7/20/2023,California,Cash,87.17234778,West,2023Q1
693944,25374,Cat-Sub-3314,Detergent,Cleaning,2,52.98132869,7/20/2023,Minnesota,PayPal,87.86719127,West,2023Q2
572723,8233,Cat-Sub-989,Toys,Educational,3,56.34453015,7/20/2023,Idaho,Credit Card,87.19830595,West,2023Q3
54900,279944,Cat-Sub-6272,Detergent,Cleaning,4,55.95895557,7/20/2023,New York,Gift Card,86.98102501,East,2023Q2
199568,84800,Cat-Sub-2592,Toys,Creative,4,52.79197657,7/20/2023,Maine,Cash,85.84346848,West,2023Q1
846603,722197,Cat-Sub-7464,Detergent,Laundry,3,54.3791653,7/20/2023,Florida,Cash,87.39810155,West,2023Q2
550253,143455,Cat-Sub-3242,Toys,Outdoor,2,46.14166014,7/21/2023,Illinois,Gift Card,35.5793559,East,2023Q3
